params: 94M total / 56M active | mode=joint lambda_pred=0.1
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
step  1880 | lm 6.526 | pred 1.111 | 19526 tok/s
step  1900 | lm 6.206 | pred 1.080 | 19532 tok/s
step  1920 | lm 6.090 | pred 1.091 | 19540 tok/s
step  1940 | lm 6.222 | pred 1.092 | 19548 tok/s
step  1960 | lm 6.278 | pred 1.082 | 19555 tok/s
step  1980 | lm 6.459 | pred 1.103 | 19562 tok/s
  eval step 2000: lm 6.406 pred 1.094 hit@k [h1: 0.887]
step  2000 | lm 6.593 | pred 1.104 | 19533 tok/s
step  2020 | lm 6.241 | pred 1.088 | 19539 tok/s
step  2040 | lm 5.748 | pred 1.081 | 19546 tok/s
step  2060 | lm 6.233 | pred 1.093 | 19551 tok/s
step  2080 | lm 6.339 | pred 1.090 | 19558 tok/s
step  2100 | lm 6.645 | pred 1.106 | 19563 tok/s
step  2120 | lm 6.847 | pred 1.104 | 19564 tok/s
step  2140 | lm 6.401 | pred 1.106 | 19568 tok/s
step  2160 | lm 6.538 | pred 1.115 | 19574 tok/s
step  2180 | lm 6.473 | pred 1.114 | 19578 tok/s
step  2200 | lm 5.955 | pred 1.090 | 19584 tok/s
step  2220 | lm 6.248 | pred 1.098 | 19589 tok/s
step  2240 | lm 6.490 | pred 1.107 | 19595 tok/s
  eval step 2250: lm 6.358 pred 1.094 hit@k [h1: 0.888]
step  2260 | lm 6.532 | pred 1.097 | 19568 tok/s
step  2280 | lm 6.255 | pred 1.098 | 19574 tok/s
step  2300 | lm 6.376 | pred 1.085 | 19580 tok/s
step  2320 | lm 6.248 | pred 1.113 | 19586 tok/s
step  2340 | lm 6.022 | pred 1.101 | 19590 tok/s
step  2360 | lm 6.436 | pred 1.109 | 19592 tok/s
step  2380 | lm 6.514 | pred 1.133 | 19595 tok/s
step  2400 | lm 6.145 | pred 1.104 | 19600 tok/s
step  2420 | lm 6.460 | pred 1.096 | 19605 tok/s
step  2440 | lm 6.364 | pred 1.106 | 19609 tok/s
step  2460 | lm 6.359 | pred 1.123 | 19614 tok/s
step  2480 | lm 6.593 | pred 1.139 | 19618 tok/s
  eval step 2500: lm 6.241 pred 1.109 hit@k [h1: 0.881]
step  2500 | lm 6.266 | pred 1.109 | 19593 tok/s
step  2520 | lm 6.477 | pred 1.118 | 19598 tok/s
step  2540 | lm 6.081 | pred 1.102 | 19602 tok/s
step  2560 | lm 6.113 | pred 1.106 | 19607 tok/s
step  2580 | lm 6.249 | pred 1.104 | 19611 tok/s
step  2600 | lm 5.865 | pred 1.094 | 19615 tok/s
step  2620 | lm 6.003 | pred 1.092 | 19620 tok/s
step  2640 | lm 6.258 | pred 1.109 | 19623 tok/s
step  2660 | lm 6.130 | pred 1.100 | 19628 tok/s
step  2680 | lm 6.261 | pred 1.108 | 19632 tok/s
step  2700 | lm 6.120 | pred 1.094 | 19636 tok/s
step  2720 | lm 6.461 | pred 1.112 | 19641 tok/s
step  2740 | lm 5.949 | pred 1.087 | 19645 tok/s
  eval step 2750: lm 6.282 pred 1.095 hit@k [h1: 0.890]
step  2760 | lm 6.083 | pred 1.098 | 19624 tok/s
step  2780 | lm 6.684 | pred 1.109 | 19628 tok/s
step  2800 | lm 6.387 | pred 1.091 | 19632 tok/s
step  2820 | lm 5.891 | pred 1.097 | 19636 tok/s
step  2840 | lm 5.950 | pred 1.082 | 19640 tok/s
step  2860 | lm 6.886 | pred 1.128 | 19644 tok/s
step  2880 | lm 6.399 | pred 1.106 | 19649 tok/s
step  2900 | lm 5.817 | pred 1.092 | 19653 tok/s
step  2920 | lm 6.149 | pred 1.096 | 19657 tok/s
step  2940 | lm 6.272 | pred 1.101 | 19661 tok/s
step  2960 | lm 6.248 | pred 1.095 | 19665 tok/s
step  2980 | lm 6.042 | pred 1.091 | 19668 tok/s
  eval step 3000: lm 6.137 pred 1.092 hit@k [h1: 0.889]
step  3000 | lm 5.989 | pred 1.091 | 19648 tok/s
step  3020 | lm 6.303 | pred 1.095 | 19652 tok/s
step  3040 | lm 6.361 | pred 1.110 | 19655 tok/s
step  3060 | lm 6.645 | pred 1.112 | 19660 tok/s
step  3080 | lm 6.371 | pred 1.101 | 19663 tok/s
step  3100 | lm 6.159 | pred 1.111 | 19667 tok/s
step  3120 | lm 6.071 | pred 1.104 | 19671 tok/s
step  3140 | lm 6.051 | pred 1.089 | 19674 tok/s
step  3160 | lm 6.210 | pred 1.103 | 19678 tok/s
step  3180 | lm 6.216 | pred 1.101 | 19682 tok/s
step  3200 | lm 5.517 | pred 1.078 | 19686 tok/s
step  3220 | lm 6.362 | pred 1.102 | 19689 tok/s
step  3240 | lm 5.782 | pred 1.090 | 19692 tok/s
  eval step 3250: lm 6.160 pred 1.092 hit@k [h1: 0.888]
step  3260 | lm 6.316 | pred 1.103 | 19673 tok/s
