params: 94M total / 56M active | mode=joint lambda_pred=0.1
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
step  1940 | lm 6.070 | pred 1.153 | 19300 tok/s
step  1960 | lm 6.223 | pred 1.150 | 19305 tok/s
step  1980 | lm 6.265 | pred 1.146 | 19309 tok/s
  eval step 2000: lm 6.364 pred 1.157 hit@k [h1: 0.879 | h2: 0.856 | h4: 0.802]
step  2000 | lm 6.199 | pred 1.143 | 19278 tok/s
step  2020 | lm 6.595 | pred 1.177 | 19279 tok/s
step  2040 | lm 6.244 | pred 1.145 | 19280 tok/s
step  2060 | lm 5.743 | pred 1.125 | 19285 tok/s
step  2080 | lm 6.236 | pred 1.144 | 19291 tok/s
step  2100 | lm 6.346 | pred 1.148 | 19296 tok/s
step  2120 | lm 6.649 | pred 1.155 | 19297 tok/s
step  2140 | lm 6.837 | pred 1.162 | 19298 tok/s
step  2160 | lm 6.386 | pred 1.161 | 19299 tok/s
step  2180 | lm 6.547 | pred 1.171 | 19303 tok/s
step  2200 | lm 6.466 | pred 1.158 | 19307 tok/s
step  2220 | lm 5.944 | pred 1.143 | 19312 tok/s
step  2240 | lm 6.250 | pred 1.153 | 19315 tok/s
step  2260 | lm 6.496 | pred 1.167 | 19319 tok/s
step  2280 | lm 6.224 | pred 1.147 | 19323 tok/s
step  2300 | lm 6.350 | pred 1.162 | 19326 tok/s
step  2320 | lm 6.183 | pred 1.149 | 19330 tok/s
step  2340 | lm 6.027 | pred 1.142 | 19333 tok/s
step  2360 | lm 6.349 | pred 1.152 | 19338 tok/s
step  2380 | lm 6.529 | pred 1.172 | 19342 tok/s
step  2400 | lm 6.268 | pred 1.166 | 19346 tok/s
step  2420 | lm 5.930 | pred 1.127 | 19349 tok/s
step  2440 | lm 6.463 | pred 1.162 | 19353 tok/s
step  2460 | lm 6.081 | pred 1.126 | 19356 tok/s
step  2480 | lm 6.374 | pred 1.181 | 19360 tok/s
  eval step 2500: lm 6.357 pred 1.163 hit@k [h1: 0.878 | h2: 0.855 | h4: 0.800]
step  2500 | lm 6.593 | pred 1.197 | 19335 tok/s
step  2520 | lm 6.080 | pred 1.154 | 19339 tok/s
step  2540 | lm 6.324 | pred 1.161 | 19343 tok/s
step  2560 | lm 6.446 | pred 1.160 | 19346 tok/s
step  2580 | lm 6.197 | pred 1.171 | 19349 tok/s
step  2600 | lm 6.019 | pred 1.142 | 19352 tok/s
step  2620 | lm 5.872 | pred 1.148 | 19356 tok/s
step  2640 | lm 6.599 | pred 1.145 | 19360 tok/s
step  2660 | lm 6.200 | pred 1.146 | 19364 tok/s
step  2680 | lm 6.343 | pred 1.173 | 19367 tok/s
step  2700 | lm 6.384 | pred 1.161 | 19370 tok/s
step  2720 | lm 6.429 | pred 1.152 | 19374 tok/s
step  2740 | lm 5.916 | pred 1.143 | 19376 tok/s
step  2760 | lm 6.480 | pred 1.163 | 19379 tok/s
step  2780 | lm 5.929 | pred 1.173 | 19383 tok/s
step  2800 | lm 6.614 | pred 1.180 | 19386 tok/s
step  2820 | lm 6.184 | pred 1.163 | 19388 tok/s
step  2840 | lm 6.181 | pred 1.159 | 19391 tok/s
step  2860 | lm 6.571 | pred 1.207 | 19394 tok/s
step  2880 | lm 6.405 | pred 1.184 | 19396 tok/s
step  2900 | lm 5.815 | pred 1.146 | 19399 tok/s
step  2920 | lm 6.132 | pred 1.138 | 19402 tok/s
step  2940 | lm 5.903 | pred 1.142 | 19405 tok/s
step  2960 | lm 6.080 | pred 1.146 | 19408 tok/s
step  2980 | lm 5.854 | pred 1.139 | 19411 tok/s
  eval step 3000: lm 6.155 pred 1.150 hit@k [h1: 0.882 | h2: 0.861 | h4: 0.799]
step  3000 | lm 6.186 | pred 1.157 | 19390 tok/s
step  3020 | lm 6.425 | pred 1.184 | 19392 tok/s
step  3040 | lm 6.110 | pred 1.149 | 19395 tok/s
step  3060 | lm 5.861 | pred 1.143 | 19397 tok/s
step  3080 | lm 6.190 | pred 1.167 | 19400 tok/s
step  3100 | lm 5.696 | pred 1.150 | 19403 tok/s
step  3120 | lm 6.007 | pred 1.144 | 19405 tok/s
step  3140 | lm 6.485 | pred 1.170 | 19408 tok/s
step  3160 | lm 6.980 | pred 1.222 | 19410 tok/s
step  3180 | lm 6.072 | pred 1.156 | 19412 tok/s
step  3200 | lm 5.880 | pred 1.148 | 19415 tok/s
step  3220 | lm 6.131 | pred 1.152 | 19417 tok/s
step  3240 | lm 6.180 | pred 1.162 | 19420 tok/s
step  3260 | lm 5.748 | pred 1.155 | 19423 tok/s
step  3280 | lm 6.083 | pred 1.148 | 19425 tok/s
step  3300 | lm 5.990 | pred 1.147 | 19428 tok/s
step  3320 | lm 6.076 | pred 1.140 | 19430 tok/s
step  3340 | lm 6.484 | pred 1.165 | 19432 tok/s
step  3360 | lm 6.001 | pred 1.150 | 19434 tok/s
step  3380 | lm 6.258 | pred 1.166 | 19437 tok/s
step  3400 | lm 5.978 | pred 1.167 | 19439 tok/s
step  3420 | lm 6.050 | pred 1.160 | 19441 tok/s
step  3440 | lm 6.395 | pred 1.167 | 19442 tok/s
step  3460 | lm 6.307 | pred 1.162 | 19442 tok/s
step  3480 | lm 6.109 | pred 1.166 | 19442 tok/s
  eval step 3500: lm 5.909 pred 1.158 hit@k [h1: 0.882 | h2: 0.859 | h4: 0.795]
step  3500 | lm 5.995 | pred 1.155 | 19423 tok/s
step  3520 | lm 5.909 | pred 1.154 | 19426 tok/s
step  3540 | lm 5.500 | pred 1.127 | 19428 tok/s
step  3560 | lm 6.051 | pred 1.136 | 19430 tok/s
step  3580 | lm 6.026 | pred 1.160 | 19430 tok/s
step  3600 | lm 6.117 | pred 1.160 | 19431 tok/s
step  3620 | lm 6.249 | pred 1.165 | 19433 tok/s
step  3640 | lm 6.676 | pred 1.182 | 19435 tok/s
step  3660 | lm 6.240 | pred 1.160 | 19437 tok/s
step  3680 | lm 5.827 | pred 1.156 | 19440 tok/s
step  3700 | lm 6.120 | pred 1.153 | 19442 tok/s
step  3720 | lm 5.970 | pred 1.150 | 19444 tok/s
step  3740 | lm 6.112 | pred 1.175 | 19445 tok/s
step  3760 | lm 5.771 | pred 1.149 | 19447 tok/s
step  3780 | lm 6.159 | pred 1.178 | 19449 tok/s
step  3800 | lm 5.956 | pred 1.165 | 19451 tok/s
step  3820 | lm 6.133 | pred 1.147 | 19454 tok/s
step  3840 | lm 6.253 | pred 1.172 | 19456 tok/s
step  3860 | lm 5.897 | pred 1.135 | 19457 tok/s
step  3880 | lm 6.091 | pred 1.158 | 19459 tok/s
step  3900 | lm 5.947 | pred 1.158 | 19461 tok/s
step  3920 | lm 6.077 | pred 1.146 | 19462 tok/s
step  3940 | lm 5.650 | pred 1.137 | 19464 tok/s
step  3960 | lm 6.165 | pred 1.152 | 19466 tok/s
step  3980 | lm 6.567 | pred 1.170 | 19468 tok/s
  eval step 4000: lm 6.054 pred 1.170 hit@k [h1: 0.878 | h2: 0.852 | h4: 0.783]
step  4000 | lm 6.144 | pred 1.180 | 19451 tok/s
step  4020 | lm 6.004 | pred 1.150 | 19453 tok/s
step  4040 | lm 5.917 | pred 1.149 | 19454 tok/s
step  4060 | lm 7.132 | pred 1.218 | 19455 tok/s
step  4080 | lm 5.725 | pred 1.143 | 19457 tok/s
step  4100 | lm 5.739 | pred 1.165 | 19459 tok/s
step  4120 | lm 5.592 | pred 1.125 | 19461 tok/s
step  4140 | lm 5.701 | pred 1.166 | 19463 tok/s
step  4160 | lm 5.801 | pred 1.156 | 19465 tok/s
step  4180 | lm 5.818 | pred 1.147 | 19466 tok/s
step  4200 | lm 6.155 | pred 1.162 | 19468 tok/s
step  4220 | lm 6.150 | pred 1.153 | 19470 tok/s
step  4240 | lm 5.945 | pred 1.182 | 19472 tok/s
step  4260 | lm 5.832 | pred 1.151 | 19474 tok/s
step  4280 | lm 6.080 | pred 1.160 | 19476 tok/s
step  4300 | lm 6.062 | pred 1.147 | 19478 tok/s
step  4320 | lm 6.165 | pred 1.151 | 19479 tok/s
step  4340 | lm 6.038 | pred 1.174 | 19481 tok/s
step  4360 | lm 6.122 | pred 1.152 | 19482 tok/s
step  4380 | lm 5.988 | pred 1.147 | 19484 tok/s
step  4400 | lm 6.353 | pred 1.161 | 19486 tok/s
step  4420 | lm 5.849 | pred 1.161 | 19487 tok/s
step  4440 | lm 6.247 | pred 1.166 | 19489 tok/s
step  4460 | lm 5.766 | pred 1.147 | 19490 tok/s
step  4480 | lm 5.838 | pred 1.139 | 19492 tok/s
  eval step 4500: lm 5.777 pred 1.141 hit@k [h1: 0.887 | h2: 0.866 | h4: 0.801]
step  4500 | lm 5.867 | pred 1.133 | 19477 tok/s
step  4520 | lm 5.804 | pred 1.175 | 19479 tok/s
step  4540 | lm 6.037 | pred 1.153 | 19480 tok/s
step  4560 | lm 6.577 | pred 1.210 | 19482 tok/s
step  4580 | lm 5.890 | pred 1.127 | 19484 tok/s
step  4600 | lm 5.882 | pred 1.161 | 19485 tok/s
step  4620 | lm 5.983 | pred 1.156 | 19486 tok/s
step  4640 | lm 5.852 | pred 1.149 | 19488 tok/s
step  4660 | lm 6.052 | pred 1.158 | 19489 tok/s
step  4680 | lm 5.768 | pred 1.135 | 19490 tok/s
step  4700 | lm 6.028 | pred 1.155 | 19491 tok/s
step  4720 | lm 6.992 | pred 1.209 | 19492 tok/s
step  4740 | lm 5.984 | pred 1.164 | 19494 tok/s
step  4760 | lm 6.151 | pred 1.214 | 19495 tok/s
step  4780 | lm 5.864 | pred 1.159 | 19496 tok/s
step  4800 | lm 5.602 | pred 1.162 | 19497 tok/s
step  4820 | lm 5.811 | pred 1.155 | 19498 tok/s
step  4840 | lm 5.679 | pred 1.167 | 19500 tok/s
step  4860 | lm 6.538 | pred 1.188 | 19501 tok/s
step  4880 | lm 5.955 | pred 1.162 | 19503 tok/s
step  4900 | lm 5.579 | pred 1.139 | 19502 tok/s
step  4920 | lm 5.803 | pred 1.180 | 19502 tok/s
step  4940 | lm 5.920 | pred 1.144 | 19503 tok/s
step  4960 | lm 5.908 | pred 1.150 | 19504 tok/s
step  4980 | lm 5.737 | pred 1.164 | 19506 tok/s
  eval step 5000: lm 5.919 pred 1.162 hit@k [h1: 0.882 | h2: 0.857 | h4: 0.790]
step  5000 | lm 6.187 | pred 1.169 | 19492 tok/s
step  5020 | lm 6.346 | pred 1.188 | 19493 tok/s
step  5040 | lm 5.407 | pred 1.150 | 19492 tok/s
step  5060 | lm 6.234 | pred 1.164 | 19492 tok/s
step  5080 | lm 5.592 | pred 1.137 | 19493 tok/s
step  5100 | lm 6.233 | pred 1.148 | 19494 tok/s
step  5120 | lm 5.833 | pred 1.161 | 19496 tok/s
step  5140 | lm 6.929 | pred 1.226 | 19497 tok/s
step  5160 | lm 5.741 | pred 1.156 | 19498 tok/s
step  5180 | lm 5.743 | pred 1.152 | 19499 tok/s
step  5200 | lm 5.587 | pred 1.146 | 19500 tok/s
step  5220 | lm 5.421 | pred 1.168 | 19502 tok/s
step  5240 | lm 6.425 | pred 1.161 | 19503 tok/s
step  5260 | lm 5.928 | pred 1.163 | 19504 tok/s
step  5280 | lm 5.764 | pred 1.157 | 19506 tok/s
step  5300 | lm 5.570 | pred 1.126 | 19507 tok/s
step  5320 | lm 5.875 | pred 1.166 | 19508 tok/s
step  5340 | lm 6.068 | pred 1.174 | 19508 tok/s
step  5360 | lm 5.897 | pred 1.143 | 19510 tok/s
step  5380 | lm 5.918 | pred 1.167 | 19511 tok/s
step  5400 | lm 5.969 | pred 1.161 | 19511 tok/s
step  5420 | lm 6.380 | pred 1.245 | 19513 tok/s
step  5440 | lm 5.664 | pred 1.161 | 19514 tok/s
step  5460 | lm 5.923 | pred 1.171 | 19514 tok/s
step  5480 | lm 6.063 | pred 1.158 | 19515 tok/s
  eval step 5500: lm 6.200 pred 1.174 hit@k [h1: 0.879 | h2: 0.851 | h4: 0.778]
step  5500 | lm 5.641 | pred 1.153 | 19503 tok/s
step  5520 | lm 5.924 | pred 1.157 | 19504 tok/s
step  5540 | lm 5.800 | pred 1.156 | 19505 tok/s
step  5560 | lm 5.924 | pred 1.157 | 19506 tok/s
step  5580 | lm 6.071 | pred 1.161 | 19507 tok/s
step  5600 | lm 5.194 | pred 1.142 | 19508 tok/s
step  5620 | lm 5.946 | pred 1.168 | 19509 tok/s
step  5640 | lm 5.795 | pred 1.151 | 19510 tok/s
step  5660 | lm 5.994 | pred 1.154 | 19511 tok/s
step  5680 | lm 5.856 | pred 1.164 | 19513 tok/s
step  5700 | lm 5.739 | pred 1.134 | 19514 tok/s
step  5720 | lm 5.833 | pred 1.145 | 19515 tok/s
step  5740 | lm 5.616 | pred 1.146 | 19516 tok/s
step  5760 | lm 5.521 | pred 1.129 | 19516 tok/s
step  5780 | lm 5.560 | pred 1.165 | 19517 tok/s
step  5800 | lm 6.049 | pred 1.168 | 19519 tok/s
step  5820 | lm 5.527 | pred 1.150 | 19520 tok/s
step  5840 | lm 6.186 | pred 1.153 | 19521 tok/s
step  5860 | lm 5.948 | pred 1.168 | 19522 tok/s
step  5880 | lm 6.150 | pred 1.153 | 19523 tok/s
step  5900 | lm 5.638 | pred 1.159 | 19524 tok/s
